Indice,Voltagem
1866,3.32356
1867,2.00391
1868,3.37243
1869,5.08309
1870,4.69208
1871,2.78592
1872,2.24829
1873,4.25220
1874,5.03421
1875,2.54154
1876,2.15054
1877,4.34995
1878,5.13196
1879,2.78592
1880,2.15054
1881,3.42131
1882,5.37634
1883,3.37243
1884,2.29717
1885,3.95894
1886,5.18084
1887,4.49658
1888,2.00391
1889,2.63930
1890,4.98534
1891,4.00782
1892,2.00391
1893,3.71457
1894,5.32747
1895,2.88368
1896,2.49267
1897,4.49658
1898,5.03421
1899,2.78592
1900,2.19941
1901,4.39883
1902,5.08309
1903,2.78592
1904,2.34604
1905,4.59433
1906,5.22972
1907,3.17693
1908,2.00391
1909,3.51906
1910,5.08309
1911,4.25220
1912,2.05279
1913,2.39492
1914,4.49658
1915,4.93646
1916,2.98143
1917,2.15054
1918,4.05670
1919,5.42522
1920,3.95894
1921,2.00391
1922,3.61681
1923,5.27859
1924,3.66569
1925,2.05279
1926,3.51906
1927,5.37634
1928,4.30108
1929,2.05279
1930,3.37243
1931,5.27859
1932,4.44770
1933,2.29717
1934,2.54154
1935,4.69208
1936,5.18084
1937,3.47019
1938,2.05279
1939,3.17693
1940,5.37634
1941,3.71457
1942,2.05279
1943,3.61681
1944,5.27859
1945,3.17693
1946,2.29717
1947,4.83871
1948,4.74096
1949,3.12805
1950,2.10166
1951,4.10557
1952,5.32747
1953,3.66569
1954,2.00391
1955,2.88368
1956,4.98534
1957,4.78983
1958,2.83480
1959,2.19941
1960,4.49658
1961,4.78983
1962,2.39492
1963,2.63930
1964,4.88759
1965,5.18084
1966,2.98143
1967,2.34604
1968,4.54545
1969,5.13196
1970,2.88368
1971,2.15054
1972,4.25220
1973,5.27859
1974,2.98143
1975,2.15054
1976,4.25220
1977,5.32747
1978,4.59433
1979,2.49267
1980,2.78592
1981,4.93646
1982,4.83871
1983,2.73705
1984,2.10166
1985,3.91007
1986,5.42522
1987,4.25220
1988,2.10166
1989,3.47019
1990,5.32747
1991,4.10557
1992,2.15054
1993,2.88368
1994,5.22972
1995,4.10557
1996,2.10166
1997,4.25220
1998,5.32747
1999,3.76344
2000,2.05279
2001,2.98143
2002,4.54545
2003,4.93646
2004,3.07918
2005,2.00391
2006,3.95894
2007,5.22972
2008,3.07918
2009,2.10166
2010,4.15445
2011,5.47410
2012,4.00782
2013,2.10166
2014,3.07918
2015,5.03421
2016,4.59433
2017,2.29717
2018,2.68817
2019,4.74096
2020,4.78983
2021,2.59042
2022,2.19941
2023,4.34995
2024,5.13196
2025,2.68817
2026,2.19941
2027,4.30108
2028,5.03421
2029,2.93255
2030,2.24829
2031,4.15445
2032,5.37634
2033,3.07918
2034,2.24829
2035,4.44770
2036,5.42522
2037,3.86119
2038,2.05279
2039,3.86119
2040,5.27859
2041,3.51906
2042,2.10166
2043,3.47019
2044,5.32747
2045,4.34995
2046,2.15054
2047,3.42131
